7009
-1 0.000000 0.000000
-1 10.000000 0.000000
-1 10.000000 10.000000
-1 0.000000 10.000000
-1 0.138889 0.000000
-1 0.277778 0.000000
-1 0.416667 0.000000
-1 0.555556 0.000000
-1 0.694444 0.000000
-1 0.833333 0.000000
-1 0.972222 0.000000
-1 1.111111 0.000000
-1 1.250000 0.000000
-1 1.388889 0.000000
-1 1.527778 0.000000
-1 1.666667 0.000000
-1 1.805556 0.000000
-1 1.944444 0.000000
-1 2.083333 0.000000
-1 2.222222 0.000000
-1 2.361111 0.000000
-1 2.500000 0.000000
-1 2.638889 0.000000
-1 2.777778 0.000000
-1 2.916667 0.000000
-1 3.055556 0.000000
-1 3.194444 0.000000
-1 3.333333 0.000000
-1 3.472222 0.000000
-1 3.611111 0.000000
-1 3.750000 0.000000
-1 3.888889 0.000000
-1 4.027778 0.000000
-1 4.166667 0.000000
-1 4.305555 0.000000
-1 4.444445 0.000000
-1 4.583333 0.000000
-1 4.722222 0.000000
-1 4.861111 0.000000
-1 5.000000 0.000000
-1 5.138889 0.000000
-1 5.277778 0.000000
-1 5.416667 0.000000
-1 5.555555 0.000000
-1 5.694445 0.000000
-1 5.833333 0.000000
-1 5.972222 0.000000
-1 6.111111 0.000000
-1 6.250000 0.000000
-1 6.388889 0.000000
-1 6.527778 0.000000
-1 6.666667 0.000000
-1 6.805555 0.000000
-1 6.944445 0.000000
-1 7.083333 0.000000
-1 7.222222 0.000000
-1 7.361111 0.000000
-1 7.500000 0.000000
-1 7.638889 0.000000
-1 7.777778 0.000000
-1 7.916667 0.000000
-1 8.055555 0.000000
-1 8.194445 0.000000
-1 8.333333 0.000000
-1 8.472222 0.000000
-1 8.611111 0.000000
-1 8.750000 0.000000
-1 8.888889 0.000000
-1 9.027778 0.000000
-1 9.166667 0.000000
-1 9.305555 0.000000
-1 9.444445 0.000000
-1 9.583333 0.000000
-1 9.722222 0.000000
-1 9.861111 0.000000
-1 10.000000 0.138889
-1 10.000000 0.277778
-1 10.000000 0.416667
-1 10.000000 0.555556
-1 10.000000 0.694444
-1 10.000000 0.833333
-1 10.000000 0.972222
-1 10.000000 1.111111
-1 10.000000 1.250000
-1 10.000000 1.388889
-1 10.000000 1.527778
-1 10.000000 1.666667
-1 10.000000 1.805556
-1 10.000000 1.944444
-1 10.000000 2.083333
-1 10.000000 2.222222
-1 10.000000 2.361111
-1 10.000000 2.500000
-1 10.000000 2.638889
-1 10.000000 2.777778
-1 10.000000 2.916667
-1 10.000000 3.055556
-1 10.000000 3.194444
-1 10.000000 3.333333
-1 10.000000 3.472222
-1 10.000000 3.611111
-1 10.000000 3.750000
-1 10.000000 3.888889
-1 10.000000 4.027778
-1 10.000000 4.166667
-1 10.000000 4.305555
-1 10.000000 4.444445
-1 10.000000 4.583333
-1 10.000000 4.722222
-1 10.000000 4.861111
-1 10.000000 5.000000
-1 10.000000 5.138889
-1 10.000000 5.277778
-1 10.000000 5.416667
-1 10.000000 5.555555
-1 10.000000 5.694445
-1 10.000000 5.833333
-1 10.000000 5.972222
-1 10.000000 6.111111
-1 10.000000 6.250000
-1 10.000000 6.388889
-1 10.000000 6.527778
-1 10.000000 6.666667
-1 10.000000 6.805555
-1 10.000000 6.944445
-1 10.000000 7.083333
-1 10.000000 7.222222
-1 10.000000 7.361111
-1 10.000000 7.500000
-1 10.000000 7.638889
-1 10.000000 7.777778
-1 10.000000 7.916667
-1 10.000000 8.055555
-1 10.000000 8.194445
-1 10.000000 8.333333
-1 10.000000 8.472222
-1 10.000000 8.611111
-1 10.000000 8.750000
-1 10.000000 8.888889
-1 10.000000 9.027778
-1 10.000000 9.166667
-1 10.000000 9.305555
-1 10.000000 9.444445
-1 10.000000 9.583333
-1 10.000000 9.722222
-1 10.000000 9.861111
-1 9.861111 10.000000
-1 9.722222 10.000000
-1 9.583333 10.000000
-1 9.444445 10.000000
-1 9.305555 10.000000
-1 9.166667 10.000000
-1 9.027778 10.000000
-1 8.888889 10.000000
-1 8.750000 10.000000
-1 8.611111 10.000000
-1 8.472222 10.000000
-1 8.333333 10.000000
-1 8.194445 10.000000
-1 8.055555 10.000000
-1 7.916667 10.000000
-1 7.777778 10.000000
-1 7.638889 10.000000
-1 7.500000 10.000000
-1 7.361111 10.000000
-1 7.222222 10.000000
-1 7.083333 10.000000
-1 6.944445 10.000000
-1 6.805555 10.000000
-1 6.666667 10.000000
-1 6.527778 10.000000
-1 6.388889 10.000000
-1 6.250000 10.000000
-1 6.111111 10.000000
-1 5.972222 10.000000
-1 5.833333 10.000000
-1 5.694445 10.000000
-1 5.555555 10.000000
-1 5.416667 10.000000
-1 5.277778 10.000000
-1 5.138889 10.000000
-1 5.000000 10.000000
-1 4.861111 10.000000
-1 4.722222 10.000000
-1 4.583333 10.000000
-1 4.444445 10.000000
-1 4.305555 10.000000
-1 4.166667 10.000000
-1 4.027778 10.000000
-1 3.888889 10.000000
-1 3.750000 10.000000
-1 3.611111 10.000000
-1 3.472222 10.000000
-1 3.333333 10.000000
-1 3.194444 10.000000
-1 3.055556 10.000000
-1 2.916667 10.000000
-1 2.777778 10.000000
-1 2.638889 10.000000
-1 2.500000 10.000000
-1 2.361111 10.000000
-1 2.222222 10.000000
-1 2.083333 10.000000
-1 1.944444 10.000000
-1 1.805556 10.000000
-1 1.666667 10.000000
-1 1.527778 10.000000
-1 1.388889 10.000000
-1 1.250000 10.000000
-1 1.111111 10.000000
-1 0.972222 10.000000
-1 0.833333 10.000000
-1 0.694444 10.000000
-1 0.555556 10.000000
-1 0.416667 10.000000
-1 0.277778 10.000000
-1 0.138889 10.000000
-1 0.000000 9.861111
-1 0.000000 9.722222
-1 0.000000 9.583333
-1 0.000000 9.444445
-1 0.000000 9.305555
-1 0.000000 9.166667
-1 0.000000 9.027778
-1 0.000000 8.888889
-1 0.000000 8.750000
-1 0.000000 8.611111
-1 0.000000 8.472222
-1 0.000000 8.333333
-1 0.000000 8.194445
-1 0.000000 8.055555
-1 0.000000 7.916667
